Time,"Vx Velocity,km/s","Vy Velocity, km/s","Vz Velocity, km/s","Wind, Xgse,Re"
1466964000,-496.9,-15.8,12.5,232.49
1466967600,-484.8,-21.3,0.7,232.51
1466971200,-474.6,-22.4,-12.3,232.54
1466974800,-483.6,-21.0,-3.4,232.56
1466978400,-487.8,-5.4,-14.6,232.58
1466982000,-504.3,22.1,-7.0,232.61
1466985600,-497.74,18.240000000000002,-5.58,232.63400000000001
1466989200,-491.18,14.38,-4.16,232.65800000000002
1466992800,-484.62,10.52,-2.74,232.682
1466996400,-478.06,6.66,-1.3200000000000003,232.706
1467000000,-471.5,2.8,0.1,232.73
1467003600,-479.5,8.6,-8.6,232.75
1467007200,-479.7,7.2,-13.5,232.77
1467010800,-466.9,-17.0,1.3,232.8
1467014400,-460.1,-10.2,-10.1,232.82
1467018000,-455.5,-0.1,-4.3,232.85
1467021600,-450.0,-10.9,-6.0,232.87
1467025200,-449.0,-8.4,-7.0,232.89
1467028800,-458.2,-36.6,10.6,232.92
1467032400,-449.0,-35.0,8.6,232.94
1467036000,-446.9,-36.6,8.9,232.97
1467039600,-483.6,-13.5,7.0,232.99
1467043200,-441.5,-43.9,2.7,233.01
1467046800,-447.0,-38.9,-3.5,233.04
1467050400,-475.9,-17.9,9.2,233.06
1467054000,-471.1,-19.6,10.9,233.09
1467057600,-469.9,-17.7,4.4,233.11
1467061200,-475.2,1.1,-2.7,233.13
1467064800,-476.1,0.8,-0.4,233.16
1467068400,-473.8,6.5,-2.1,233.18
1467072000,-472.0,3.2,-2.8,233.21
1467075600,-483.4,2.5,11.9,233.23
1467079200,-479.7,-6.2,-6.0,233.26
1467082800,-471.1,-5.9,-13.2,233.28
1467086400,-465.0,-4.8,-2.0,233.3
1467090000,-449.2,-4.3,-0.1,233.33
1467093600,-453.8,-14.3,-3.7,233.35
1467097200,-451.4,-23.3,-5.3,233.38
1467100800,-447.1,-24.8,10.2,233.4
1467104400,-442.4,-34.2,0.5,233.42
1467108000,-439.6,-27.5,-10.5,233.45
1467111600,-450.6,-31.6,11.7,233.47
1467115200,-452.5,-30.4,5.7,233.5
1467118800,-427.3,-25.4,-13.3,233.52
1467122400,-427.7,-22.0,-15.4,233.55
1467126000,-427.9,-23.6,-12.0,233.57
1467129600,-430.9,-19.0,-4.5,233.6
1467133200,-437.0,-16.9,4.6,233.62
1467136800,-432.1,-17.4,1.2,233.64
1467140400,-432.4,-19.6,9.3,233.67
1467144000,-413.1,-7.6,13.3,233.69
1467147600,-403.1,0.3,11.9,233.71
1467151200,-397.7,-15.6,-12.0,233.74
1467154800,-403.7,-13.4,-8.7,233.76
1467158400,-405.2,-18.0,-3.3,233.79
1467162000,-405.0,-14.8,-5.3,233.81
1467165600,-392.3,-22.1,-7.2,233.84
1467169200,-388.4,-19.0,4.8,233.86
1467172800,-384.5,-20.8,8.0,233.88
1467176400,-378.6,-24.6,4.2,233.91
1467180000,-369.3,-33.8,-28.9,233.93
1467183600,-369.6,-34.5,-22.3,233.96
1467187200,-380.3,-35.6,3.3,233.98
1467190800,-390.0,-24.9,21.1,234.0
1467194400,-380.9,-17.2,19.8,234.03
1467198000,-378.9,-26.0,14.1,234.05
1467201600,-378.4,-31.8,10.5,234.08
1467205200,-372.6,-30.4,0.2,234.1
1467208800,-366.5,-35.8,0.8,234.12
1467212400,-368.1,-33.7,-3.4,234.15
1467216000,-366.3,-40.6,-0.4,234.17
1467219600,-363.9,-38.5,-4.9,234.19
1467223200,-360.5,-36.0,-8.8,234.22
1467226800,-346.7,-17.3,4.1,234.24
1467230400,-343.1,-18.1,-1.2,234.27
1467234000,-342.7,-22.4,2.2,234.29
1467237600,-336.0,-15.7,0.5,234.31
1467241200,-339.8,-20.1,-9.7,234.34
1467244800,-339.2,-16.4,-9.9,234.36
1467248400,-340.8,-12.9,-7.3,234.38
1467252000,-335.8,-19.4,-13.8,234.41
1467255600,-335.7,-20.5,-5.1,234.43
1467259200,-326.7,-24.1,-1.3,234.46
1467262800,-343.7,-28.1,-3.8,234.48
1467266400,-342.8,-30.6,-7.4,234.5
1467270000,-339.8,-29.4,-8.0,234.53
1467273600,-335.7,-28.1,-3.5,234.55
1467277200,-338.9,-28.2,-1.3,234.57
1467280800,-326.6,-24.3,0.5,234.6
1467284400,-328.0,-33.8,0.1,234.62
1467288000,-338.1,-44.9,-2.4,234.64
1467291600,-338.1,-49.1,0.2,234.67
1467295200,-344.0,-47.0,5.0,234.69
1467298800,-343.4,-48.5,4.3,234.71
1467302400,-358.2,-36.8,2.3,234.74
1467306000,-366.1,-27.4,1.0,234.76
1467309600,-361.6,-26.4,7.6,234.79
1467313200,-360.7,-15.5,3.7,234.81
1467316800,-366.9,-11.3,-3.5,234.83
1467320400,-366.1,-15.3,-6.8,234.85
1467324000,-365.7,-28.4,0.2,234.88
1467327600,-361.1,-30.2,-1.8,234.9
1467331200,-368.2,-34.2,-14.1,234.92
1467334800,-383.2,-20.4,-31.3,234.94
1467338400,-391.5,-30.6,-31.2,234.97
1467342000,-386.2,-29.9,-27.5,234.99
1467345600,-392.1,-16.9,-21.9,235.01
1467349200,-392.9,2.6,-22.5,235.04
1467352800,-391.4,0.7,-28.3,235.06
1467356400,-384.6,-7.4,-22.8,235.08
1467360000,-382.7,-15.3,-25.9,235.1
1467363600,-394.5,-15.6,-9.1,235.13
1467367200,-403.8,-20.3,-15.5,235.15
1467370800,-400.1,-19.6,-4.7,235.17
1467374400,-388.7,-15.8,-10.4,235.19
1467378000,-384.7,-17.1,-6.3,235.22
1467381600,-373.7,-8.4,-11.3,235.24
1467385200,-375.5,-19.4,-22.7,235.26
1467388800,-373.8,-23.0,-26.8,235.28
1467392400,-376.1,-16.9,-22.3,235.3
1467396000,-379.0,-18.0,-20.0,235.33
1467399600,-384.6,-21.3,-12.2,235.35
1467403200,-382.2,-26.7,-10.3,235.37
1467406800,-370.9,-25.0,-21.9,235.39
1467410400,-364.3,-24.9,-34.3,235.42
1467414000,-360.2,-22.6,-32.4,235.44
1467417600,-374.0,-24.6,-13.2,235.46
1467421200,-383.0,-31.9,-0.9,235.48
1467424800,-377.4,-25.1,4.8,235.5
1467428400,-368.5,-41.3,-11.4,235.52
1467432000,-365.0,-48.0,-21.0,235.55
1467435600,-359.8,-46.9,-21.1,235.57
1467439200,-355.5,-46.3,-23.2,235.59
1467442800,-353.0,-45.2,-11.9,235.61
1467446400,-346.1,-33.8,2.8,235.63
1467450000,-343.1,-23.0,8.2,235.65
1467453600,-342.9,-19.0,6.1,235.67
1467457200,-340.7,-17.2,3.3,235.7
1467460800,-338.2,-20.6,8.6,235.72
1467464400,-336.5,-23.2,5.6,235.74
1467468000,-339.2,-28.2,1.2,235.76
1467471600,-339.3,-32.5,0.7,235.78
1467475200,-336.1,-29.9,-2.1,235.8
1467478800,-342.4,-30.8,-1.0,235.82
1467482400,-349.3,-40.2,0.7,235.84
1467486000,-357.3,-52.8,-14.9,235.86
1467489600,-369.4,-56.4,-11.0,235.89
1467493200,-384.7,-46.1,-3.9,235.91
1467496800,-397.6,-31.0,-17.5,235.93
1467500400,-402.5,-29.5,-3.0,235.95
1467504000,-406.0,-24.7,-0.6,235.97
1467507600,-422.0,-7.1,3.2,235.99
1467511200,-434.6,9.1,0.6,236.01
1467514800,-438.0,12.2,-1.0,236.03
1467518400,-451.4,-5.5,8.3,236.05
1467522000,-453.2,-4.5,13.8,236.07
1467525600,-457.0,-9.1,19.9,236.09
1467529200,-453.2,-17.9,16.6,236.11
1467532800,-447.2,-13.9,13.6,236.13
1467536400,-433.9,4.0,2.5,236.15
1467540000,-449.0,-10.2,21.4,236.17
1467543600,-446.9,3.3,29.4,236.19
1467547200,-458.6,-11.8,27.8,236.21
1467550800,-453.0,-11.5,11.3,236.23
1467554400,-446.4,-18.7,16.3,236.25
1467558000,-442.1,-10.8,11.1,236.27
1467561600,-452.2,-0.5,14.1,236.29
1467565200,-457.4,-10.6,20.3,236.31
1467568800,-439.8,0.9,13.5,236.33
1467572400,-442.6,-5.8,22.5,236.35
1467576000,-446.4,-15.2,18.7,236.37
1467579600,-443.1,-11.9,15.1,236.39
1467583200,-445.0,-5.5,18.9,236.41
1467586800,-455.8,-11.3,26.9,236.43
1467590400,-443.8,-5.6,5.7,236.44
1467594000,-442.1,-6.6,8.2,236.46
1467597600,-428.2,20.5,-2.3,236.48
1467601200,-442.8,2.3,0.2,236.5
1467604800,-435.3,12.0,-21.0,236.52
1467608400,-436.2,-9.3,-9.6,236.54
1467612000,-418.7,-1.8,-9.6,236.56
1467615600,-411.6,2.0,-24.1,236.58
1467619200,-405.3,-2.5,-11.0,236.6
1467622800,-410.0,-14.2,-9.1,236.62
1467626400,-420.0,-22.9,-11.5,236.63
1467630000,-406.9,-20.9,-20.9,236.65
1467633600,-414.8,-22.0,-20.3,236.67
1467637200,-403.8,-18.4,-19.9,236.69
1467640800,-402.2,-20.5,-15.4,236.71
1467644400,-402.7,-23.8,-13.3,236.72
1467648000,-399.6,-24.0,-8.2,236.74
1467651600,-406.0,-25.2,-12.3,236.76
1467655200,-411.7,-19.9,-14.5,236.78
1467658800,-413.3,-16.9,-13.2,236.8
1467662400,-406.3,-16.3,-14.9,236.81
1467666000,-405.6,-16.3,-13.6,236.83
1467669600,-395.2,-16.3,-9.8,236.85
1467673200,-391.0,-21.8,-9.5,236.87
1467676800,-393.5,-19.4,-12.7,236.89
1467680400,-390.9,-20.8,-13.5,236.9
1467684000,-382.2,-17.0,-10.2,236.92
1467687600,-377.5,-17.2,-9.7,236.94
1467691200,-372.7,-20.6,-19.5,236.96
1467694800,-380.4,-12.7,-14.8,236.97
1467698400,-375.7,-18.9,-12.4,236.99
1467702000,-375.5,-18.9,-4.5,237.01
1467705600,-363.9,-16.3,-10.4,237.03
1467709200,-358.4,-15.6,-15.8,237.04
1467712800,-353.9,-10.6,-8.6,237.06
1467716400,-353.1,-8.2,-9.3,237.08
1467720000,-348.2,-15.4,-15.5,237.09
1467723600,-350.5,-19.6,-13.7,237.11
1467727200,-357.4,-26.4,-12.8,237.13
1467730800,-341.7,-10.6,-20.5,237.14
1467734400,-340.2,-10.7,-16.2,237.16
1467738000,-340.1,-18.8,-16.7,237.18
1467741600,-335.2,-15.1,-13.3,237.19
1467745200,-331.5,-14.3,-9.4,237.21
1467748800,-330.3,-12.6,-9.4,237.23
1467752400,-325.8,-16.2,-7.3,237.24
1467756000,-325.0,-14.2,-5.6,237.26
1467759600,-324.8,-15.0,-5.0,237.28
1467763200,-324.3,-17.1,-3.1,237.3
1467766800,-322.0,-17.9,-2.9,237.31
1467770400,-321.8,-18.6,-3.0,237.33
1467774000,-322.7,-20.5,-2.5,237.34
1467777600,-322.7,-21.0,-1.5,237.36
1467781200,-320.4,-22.6,1.4,237.37
1467784800,-320.9,-24.5,1.7,237.39
1467788400,-321.5,-24.8,0.2,237.41
1467792000,-317.7,-27.5,-1.5,237.43
1467795600,-318.9,-28.0,-3.4,237.44
1467799200,-315.5,-28.3,-5.8,237.45
1467802800,-318.9,-28.2,-3.8,237.47
1467806400,-319.7,-31.6,-3.8,237.48
1467810000,-318.2,-33.4,-3.8,237.5
1467813600,-314.9,-32.2,-5.4,237.52
1467817200,-313.0,-30.6,-2.7,237.53
1467820800,-310.0,-36.2,-1.8,237.55
1467824400,-307.3,-37.5,2.3,237.56
1467828000,-307.0,-38.9,4.5,237.58
1467831600,-306.9,-38.5,6.0,237.59
1467835200,-306.9,-38.4,6.6,237.61
1467838800,-307.6,-45.4,1.2,237.62
1467842400,-314.6,-53.7,-1.7,237.64
1467846000,-322.6,-60.5,-12.3,237.65
1467849600,-340.4,-47.9,-11.9,237.67
1467853200,-370.7,-22.7,-6.9,237.69
1467856800,-384.1,-25.1,8.2,237.7
1467860400,-391.0,-33.9,-5.1,237.71
1467864000,-404.4,-28.2,4.5,237.73
1467867600,-408.9,-26.7,-5.7,237.74
1467871200,-402.9,-23.6,-11.6,237.76
1467874800,-401.3,-27.6,-11.4,237.78
1467878400,-402.5,-30.5,-4.4,237.79
1467882000,-411.3,-39.5,-2.3,237.8
1467885600,-423.8,-32.9,-13.5,237.82
1467889200,-419.6,-33.8,12.5,237.84
1467892800,-435.4,-16.5,-0.1,237.85
1467896400,-448.2,-1.6,-10.7,237.87
1467900000,-444.1,0.6,23.0,237.87
1467903600,-496.2,19.8,6.1,237.89
1467907200,-493.8,23.5,-4.5,237.9
1467910800,-496.3,14.4,1.9,237.92
1467914400,-503.2,25.8,37.6,237.94
1467918000,-508.9,22.9,3.8,237.95
1467921600,-483.1,21.9,14.4,237.96
1467925200,-495.3,7.1,16.5,237.97
1467928800,-502.5,2.2,-4.8,237.99
1467932400,-514.4,1.1,14.7,238.0
1467936000,-500.9,-0.6,8.1,238.02
1467939600,-528.1,-15.4,-1.5,238.03
1467943200,-539.8,-12.0,-9.0,238.04
1467946800,-544.1,-6.4,-8.6,238.06
1467950400,-563.6,-4.2,-11.7,238.07
1467954000,-574.0,-2.9,-13.9,238.09
1467957600,-587.5,10.4,-12.0,238.11
1467961200,-583.1,12.1,-3.4,238.12
1467964800,-585.2,19.3,-6.1,238.13
1467968400,-576.0,8.9,-9.0,238.14
1467972000,-569.9,1.2,-1.6,238.15
1467975600,-514.1,-33.5,-8.6,238.17
1467979200,-511.1,-29.0,4.7,238.19
1467982800,-512.9,-30.8,12.2,238.19
1467986400,-511.2,-31.3,11.9,238.21
1467990000,-556.4,-18.5,-3.6,238.22
1467993600,-573.1,-15.2,-13.0,238.23
1467997200,-549.2,-12.0,-9.5,238.25
1468000800,-564.3,-13.0,-21.8,238.26
1468004400,-580.4,-5.1,-12.3,238.28
1468008000,-601.2,1.4,-6.6,238.29
1468011600,-612.1,-6.3,-24.0,238.3
1468015200,-626.5,-5.4,-13.4,238.31
1468018800,-608.2,6.8,8.1,238.33
1468022400,-596.9,-0.7,19.1,238.34
1468026000,-612.7,-11.7,18.0,238.36
1468029600,-597.1,8.4,0.8,238.37
1468033200,-603.6,-8.8,3.1,238.38
1468036800,-600.1,-11.6,-10.1,238.39
1468040400,-592.5,-12.8,8.6,238.41
1468044000,-593.4,-23.3,11.9,238.43
1468047600,-581.7,-17.7,10.7,238.44
1468051200,-562.6,5.2,16.1,238.44
1468054800,-575.5,-20.6,-10.9,238.46
1468058400,-586.6,15.1,-20.1,238.47
1468062000,-608.3,-2.0,-1.2,238.48
1468065600,-608.6,-7.0,17.0,238.5
1468069200,-596.2,6.9,12.5,238.51
1468072800,-611.3,6.5,-7.3,238.53
1468076400,-612.0,21.2,-26.0,238.53
1468080000,-626.5,7.5,-2.6,238.55
1468083600,-608.5,30.4,-9.9,238.56
1468087200,-619.9,13.0,-11.3,238.57
1468090800,-612.5,45.3,-6.5,238.59
1468094400,-591.3,36.2,5.7,238.6
1468098000,-612.5,1.5,-12.4,238.62
1468101600,-593.2,10.8,-15.1,238.62
1468105200,-607.6,11.1,-18.9,238.63
1468108800,-589.7,24.9,-3.3,238.65
1468112400,-605.8,0.6,0.7,238.66
1468116000,-567.9,36.6,-1.4,238.68
1468119600,-585.1,18.7,-33.7,238.69
1468123200,-593.4,19.4,-14.2,238.7
1468126800,-589.0,16.3,-28.0,238.71
1468130400,-603.5,19.8,-2.1,238.72
1468134000,-594.7,2.3,-10.3,238.73
1468137600,-587.9,-3.2,6.9,238.75
1468141200,-587.3,5.7,-12.0,238.76
1468144800,-569.8,31.8,2.6,238.78
1468148400,-568.0,-2.1,2.6,238.78
1468152000,-564.875,7.25,3.475,238.79500000000002
1468155600,-561.75,16.599999999999998,4.35,238.81
1468159200,-558.625,25.949999999999996,5.225,238.825
1468162800,-555.5,35.3,6.1,238.84
1468166400,-544.4,23.7,19.0,238.84
1468170000,-562.4,-1.3,2.8,238.86
1468173600,-576.1,-7.6,-11.2,238.87
1468177200,-568.9,-6.4,-11.2,238.88
1468180800,-553.2,-5.0,-0.2,238.89
1468184400,-555.4,-8.9,10.3,238.9
1468188000,-562.4,4.5,14.8,238.92
1468191600,-557.8,3.0,22.0,238.94
1468195200,-539.0,9.4,-6.0,238.94
1468198800,-538.3,21.3,18.0,238.95
1468202400,-549.8,2.1,6.1,238.96
1468206000,-526.2,-2.0,3.7,238.98
1468209600,-519.0,-1.9,3.4,238.99
1468213200,-506.3,10.8,12.0,239.0
1468216800,-511.2,22.5,29.7,239.01
1468220400,-516.1,5.4,-1.1,239.03
1468224000,-509.5,5.0,0.5,239.04
1468227600,-506.9,-17.7,28.1,239.05
1468231200,-500.4,-13.8,43.6,239.06
1468234800,-501.0,-25.7,24.6,239.07
1468238400,-499.25,-24.0,31.150000000000002,239.08499999999998
1468242000,-497.5,-22.3,37.7,239.1
1468245600,-487.8,-9.8,0.9,239.11
1468249200,-494.8,-9.7,4.9,239.12
1468252800,-496.3,-22.7,31.4,239.14
1468256400,-479.3,-12.5,23.4,239.14
1468260000,-481.6,-31.0,16.0,239.15
1468263600,-465.2,-18.1,38.5,239.17
1468267200,-457.0,-34.9,53.6,239.19
1468270800,-438.3,-29.6,41.3,239.19
1468274400,-443.7,-14.2,41.7,239.2
1468278000,-489.9,23.9,35.2,239.21
1468281600,-492.1,8.4,32.6,239.22
1468285200,-489.6,-20.7,29.5,239.24
1468288800,-493.2,-20.7,31.4,239.25
1468292400,-504.7,-37.1,27.1,239.26
1468296000,-494.3,-36.3,9.5,239.28
1468299600,-496.3,-43.7,2.0,239.28
1468303200,-507.6,-57.6,-13.9,239.29
1468306800,-494.0,-51.0,-3.4,239.32
1468310400,-537.6,-19.3,-8.4,239.32
1468314000,-595.0,21.3,-13.0,239.34
1468317600,-600.4,24.6,7.9,239.34
1468321200,-586.5,20.9,8.8,239.36
1468324800,-584.6,22.7,-13.4,239.37
1468328400,-559.4,-19.8,-31.4,239.38
1468332000,-544.3,-45.9,-32.7,239.39
1468335600,-577.9,-10.8,-46.6,239.4
1468339200,-606.3,30.4,-66.9,239.41
1468342800,-596.3,29.1,-49.2,239.43
1468346400,-600.1,41.3,-56.5,239.44
1468350000,-619.2,52.0,-62.7,239.45
1468353600,-612.5,55.8,-50.7,239.46
1468357200,-596.3,60.7,-38.1,239.47
1468360800,-603.4,52.2,-30.4,239.48
1468364400,-582.2,46.7,-21.5,239.5
1468368000,-572.0,39.9,-20.0,239.51
1468371600,-564.0,48.8,-7.9,239.53
1468375200,-559.5,39.9,6.3,239.53
1468378800,-556.2,51.7,-0.4,239.54
1468382400,-552.7,39.5,-7.7,239.56
1468386000,-559.1,32.5,-0.2,239.57
1468389600,-564.4,28.3,11.3,239.59
1468393200,-546.6,21.1,17.6,239.59
1468396800,-539.9,14.2,13.9,239.61
1468400400,-539.7,13.1,8.4,239.62
1468404000,-540.5,13.8,2.7,239.63
1468407600,-522.2,23.2,6.1,239.64
1468411200,-509.5,-0.8,18.7,239.65
1468414800,-517.6,-3.9,10.2,239.66
1468418400,-538.4,-7.8,-10.4,239.68
1468422000,-523.3,-11.1,-6.8,239.69
1468425600,-503.1,-1.3,-11.4,239.7
1468429200,-525.1,-7.1,2.0,239.71
1468432800,-507.3,3.5,5.2,239.72
1468436400,-513.4,5.2,15.9,239.73
1468440000,-499.6,-10.7,5.9,239.75
1468443600,-517.9,-19.9,18.6,239.76
1468447200,-520.6,-18.8,13.5,239.78
1468450800,-514.0,-20.7,14.7,239.78
1468454400,-505.1,-23.9,13.3,239.79
1468458000,-498.1,-25.5,19.1,239.81
1468461600,-485.9,-29.6,14.8,239.82
1468465200,-492.0,-10.2,10.0,239.84
1468468800,-514.8,-18.6,22.1,239.84
1468472400,-507.1,-15.4,11.0,239.86
1468476000,-521.3,-25.1,3.3,239.87
1468479600,-525.9,-25.9,28.4,239.88
1468483200,-514.1,-15.7,25.7,239.89
1468486800,-534.3,-21.7,-6.5,239.9
1468490400,-525.1,-19.6,-3.2,239.91
1468494000,-531.0,-24.7,-7.5,239.93
1468497600,-532.0,-16.3,-0.7,239.94
1468501200,-530.6,-18.4,-0.8,239.95
1468504800,-538.2,-18.9,11.0,239.96
1468508400,-538.0,-21.4,4.0,239.98
1468512000,-543.8,-25.8,7.4,239.99
1468515600,-541.8,-21.6,-0.8,240.0
1468519200,-552.6,-24.9,-6.3,240.01
1468522800,-561.7,-21.8,-0.3,240.03
1468526400,-553.9,-3.1,-11.8,240.04
1468530000,-658.9,8.9,-24.3,240.05
1468533600,-628.4,27.0,-22.3,240.06
1468537200,-626.9,18.0,-15.9,240.07
1468540800,-619.0,32.4,-15.5,240.09
1468544400,-627.2,34.1,-10.5,240.11
1468548000,-666.4,26.2,-23.6,240.12
1468551600,-629.3,55.9,-29.2,240.12
1468555200,-636.7,48.9,-32.5,240.14
1468558800,-646.2,37.1,-24.1,240.15
1468562400,-646.2,30.6,-19.9,240.16
1468566000,-631.2,41.7,-22.4,240.18
1468569600,-619.6,47.8,-7.2,240.19
1468573200,-600.8,45.2,-4.5,240.2
1468576800,-606.1,45.0,-7.4,240.21
1468580400,-621.7,31.3,-11.6,240.22
1468584000,-611.0,38.8,-0.8,240.24
1468587600,-603.5,44.1,-8.2,240.25
1468591200,-607.8,33.75,-12.299999999999999,240.265
1468594800,-612.1,23.4,-16.4,240.28
1468598400,-621.6,11.2,-22.1,240.29
1468602000,-605.8,18.0,-18.4,240.3
1468605600,-614.7,49.7,-15.8,240.31
1468609200,-605.3,38.0,-16.6,240.33
1468612800,-592.5,41.4,-7.1,240.34
1468616400,-626.3,40.2,-14.9,240.36
1468620000,-602.0,27.3,-20.0,240.37
1468623600,-600.8,29.6,-4.5,240.38
1468627200,-618.4,24.8,-8.1,240.39
1468630800,-620.5,29.2,-29.8,240.4
1468634400,-601.7,24.3,-15.3,240.42
1468638000,-594.1,28.8,-24.4,240.44
1468641600,-600.2,27.2,-22.7,240.44
1468645200,-588.9,22.7,-8.3,240.46
1468648800,-579.5,24.9,-3.1,240.47
1468652400,-579.4,14.2,-7.3,240.48
1468656000,-572.5,21.4,-9.7,240.5
1468659600,-570.2,21.2,-11.8,240.51
1468663200,-559.1,5.9,-3.8,240.53
1468666800,-557.2,-3.5,8.0,240.54
1468670400,-561.5,3.0,-1.8,240.55
1468674000,-551.8,11.3,2.3,240.56
1468677600,-531.6,12.3,12.0,240.58
1468681200,-531.4,4.2,10.0,240.59
1468684800,-545.2,4.4,0.6,240.61
1468688400,-532.5,4.3,6.2,240.62
1468692000,-529.9,4.0,6.3,240.63
1468695600,-515.5,-0.6,12.4,240.64
1468699200,-496.3,-6.1,20.6,240.66
1468702800,-485.7,-13.1,34.7,240.68
1468706400,-483.9,-12.3,19.4,240.69
1468710000,-499.1,-5.1,16.1,240.7
1468713600,-497.5,-12.1,20.6,240.71
1468717200,-481.4,-18.7,23.7,240.73
1468720800,-476.4,-21.7,23.4,240.74
1468724400,-473.8,-20.7,19.7,240.75
1468728000,-466.9,-19.0,21.0,240.77
1468731600,-462.9,-18.2,18.3,240.78
1468735200,-458.0,-21.8,19.9,240.8
1468738800,-452.2,-24.6,19.4,240.81
1468742400,-446.6,-26.4,22.4,240.82
1468746000,-450.6,-23.7,21.5,240.84
1468749600,-462.4,-11.4,18.2,240.86
1468753200,-456.6,-22.8,13.4,240.87
1468756800,-456.2,-19.0,14.1,240.88
1468760400,-455.0,-23.4,10.8,240.89
1468764000,-448.9,-27.4,16.9,240.91
1468767600,-443.3,-22.7,12.5,240.93
1468771200,-446.2,-17.1,0.5,240.94
1468774800,-445.7,-14.2,1.4,240.95
1468778400,-436.7,-4.2,-10.5,240.96
1468782000,-435.0,-3.5,-6.8,240.98
1468785600,-436.8,-2.4,8.1,240.99
1468789200,-433.5,-9.4,-2.1,241.01
1468792800,-430.1,-0.8,7.2,241.03
1468796400,-429.9,-4.8,7.7,241.04
1468800000,-425.4,-16.6,2.4,241.06
1468803600,-426.3,-20.3,7.0,241.07
1468807200,-423.0,-21.4,6.9,241.09
1468810800,-422.4,-18.9,7.9,241.1
1468814400,-427.0,-15.6,-0.4,241.12
1468818000,-416.7,-14.3,1.8,241.13
1468821600,-416.6,-11.4,0.2,241.14
1468825200,-417.5,-12.1,6.0,241.16
1468828800,-406.1,-26.5,20.6,241.18
1468832400,-400.2,-30.3,18.4,241.19
1468836000,-399.9,-30.5,22.8,241.2
1468839600,-391.3,-31.9,19.5,241.22
1468843200,-389.4,-29.0,14.9,241.23
1468846800,-383.9,-33.3,8.5,241.25
1468850400,-358.1,-13.5,7.9,241.26
1468854000,-354.7,-11.4,-2.1,241.28
1468857600,-354.8,-11.8,-5.2,241.29
1468861200,-351.9,-7.3,-1.7,241.31
1468864800,-351.9,-12.6,14.3,241.32
1468868400,-354.4,-27.3,15.5,241.34
1468872000,-353.4,-20.0,11.7,241.36
1468875600,-352.9,-19.6,6.6,241.37
1468879200,-346.9,-18.4,0.8,241.39
1468882800,-348.3,-19.3,4.6,241.4
1468886400,-346.9,-14.6,-4.7,241.41
1468890000,-346.1,-13.7,-1.9,241.43
1468893600,-345.7,-15.1,3.9,241.45
1468897200,-339.7,-11.6,-4.3,241.46
1468900800,-337.7,-4.7,-2.7,241.48
1468904400,-334.4,1.5,4.0,241.49
1468908000,-327.1,2.6,10.4,241.51
1468911600,-325.2,-1.9,11.7,241.53
1468915200,-325.1,-3.8,3.7,241.54
1468918800,-324.1,-8.0,-0.3,241.56
1468922400,-325.6,-12.7,-4.1,241.57
1468926000,-337.8,-20.2,4.2,241.59
1468929600,-346.4,-28.1,9.6,241.61
1468933200,-340.9,-31.3,12.8,241.62
1468936800,-331.0,-25.2,10.3,241.64
1468940400,-320.8,-16.0,11.3,241.65
1468944000,-317.5,-21.3,6.8,241.67
1468947600,-314.9,-26.6,8.0,241.69
1468951200,-316.3,-25.7,2.7,241.7
1468954800,-316.0,-27.4,5.2,241.72
1468958400,-320.8,-31.8,14.4,241.74
1468962000,-320.3,-32.3,11.2,241.75
1468965600,-324.8,-36.5,16.0,241.77
1468969200,-438.1,-81.7,36.5,241.79
1468972800,-445.6,-63.6,55.1,241.8
1468976400,-464.2,-11.9,40.5,241.82
1468980000,-494.2,-2.7,46.7,241.84
1468983600,-493.3,23.6,27.1,241.86
1468987200,-519.2,34.8,21.9,241.87
1468990800,-531.4,21.9,24.4,241.89
1468994400,-548.4,14.1,25.3,241.9
1468998000,-561.7,16.0,28.6,241.92
1469001600,-559.4,8.6,27.9,241.94
1469005200,-555.2,3.7,31.9,241.95
1469008800,-553.4,6.6,33.1,241.97
1469012400,-554.6,15.3,29.1,241.99
1469016000,-552.6,23.0,10.5,242.0
1469019600,-537.6,22.4,3.7,242.02
1469023200,-532.9,17.5,-2.4,242.04
1469026800,-516.5,16.9,-4.9,242.06
1469030400,-514.0,12.3,-7.3,242.07
1469034000,-495.6,5.2,-5.6,242.09
1469037600,-484.9,4.5,8.7,242.11
1469041200,-489.3,13.9,1.3,242.13
1469044800,-492.7,13.5,-1.7,242.14
1469048400,-480.7,11.166666666666666,-4.733333333333333,242.16
1469052000,-468.7,8.833333333333332,-7.7666666666666675,242.17999999999998
1469055600,-456.7,6.5,-10.8,242.2
1469059200,-460.0,13.4,-3.6,242.21
1469062800,-456.7,12.7,-4.5,242.23
1469066400,-438.6,16.4,-24.0,242.25
1469070000,-444.1,-3.7,-14.9,242.27
1469073600,-446.1,-8.3,-8.0,242.29
1469077200,-432.0,10.9,-20.0,242.3
1469080800,-429.8,35.6,-10.4,242.32
1469084400,-428.9,12.3,3.8,242.34
1469088000,-437.6,-1.7,9.5,242.36
1469091600,-444.8,-5.4,22.0,242.37
1469095200,-440.2,-9.9,23.4,242.39
