# Time,x,y,z
2017-01-19 01:00:00,1.436114000000000000e+06,-2.448060000000000000e+05,4.347700000000000000e+04
2017-01-19 02:00:00,1.436052000000000000e+06,-2.447050000000000000e+05,4.325800000000000000e+04
2017-01-19 03:00:00,1.435989000000000000e+06,-2.446040000000000000e+05,4.303900000000000000e+04
2017-01-19 04:00:00,1.435927000000000000e+06,-2.445030000000000000e+05,4.282000000000000000e+04
2017-01-19 05:00:00,1.435865000000000000e+06,-2.444020000000000000e+05,4.260100000000000000e+04
2017-01-19 06:00:00,1.435803000000000000e+06,-2.443010000000000000e+05,4.238100000000000000e+04
2017-01-19 07:00:00,1.435740000000000000e+06,-2.442010000000000000e+05,4.216200000000000000e+04
2017-01-19 08:00:00,1.435678000000000000e+06,-2.441000000000000000e+05,4.194300000000000000e+04
2017-01-19 09:00:00,1.435616000000000000e+06,-2.439990000000000000e+05,4.172400000000000000e+04
2017-01-19 10:00:00,1.435554000000000000e+06,-2.438980000000000000e+05,4.150500000000000000e+04
2017-01-19 11:00:00,1.435492000000000000e+06,-2.437970000000000000e+05,4.128600000000000000e+04
2017-01-19 12:00:00,1.435429000000000000e+06,-2.436960000000000000e+05,4.106700000000000000e+04
2017-01-19 13:00:00,1.435367000000000000e+06,-2.435950000000000000e+05,4.084800000000000000e+04
2017-01-19 14:00:00,1.435305000000000000e+06,-2.434940000000000000e+05,4.062900000000000000e+04
2017-01-19 15:00:00,1.435243000000000000e+06,-2.433930000000000000e+05,4.041000000000000000e+04
2017-01-19 16:00:00,1.435180000000000000e+06,-2.432920000000000000e+05,4.019000000000000000e+04
2017-01-19 17:00:00,1.435118000000000000e+06,-2.431910000000000000e+05,3.997100000000000000e+04
2017-01-19 18:00:00,1.435056000000000000e+06,-2.430900000000000000e+05,3.975200000000000000e+04
2017-01-19 19:00:00,1.434994000000000000e+06,-2.429890000000000000e+05,3.953300000000000000e+04
2017-01-19 20:00:00,1.434932000000000000e+06,-2.428810000000000000e+05,3.931300000000000000e+04
2017-01-19 21:00:00,1.434872000000000000e+06,-2.427600000000000000e+05,3.909100000000000000e+04
2017-01-19 22:00:00,1.434812000000000000e+06,-2.426400000000000000e+05,3.887000000000000000e+04
2017-01-19 23:00:00,1.434752000000000000e+06,-2.425200000000000000e+05,3.864800000000000000e+04
2017-01-20 00:00:00,1.434692000000000000e+06,-2.424000000000000000e+05,3.842700000000000000e+04
2017-01-20 01:00:00,1.434632000000000000e+06,-2.422790000000000000e+05,3.820500000000000000e+04
2017-01-20 02:00:00,1.434572000000000000e+06,-2.421590000000000000e+05,3.798300000000000000e+04
2017-01-20 03:00:00,1.434512000000000000e+06,-2.420390000000000000e+05,3.776200000000000000e+04
2017-01-20 04:00:00,1.434452000000000000e+06,-2.419180000000000000e+05,3.754000000000000000e+04
2017-01-20 05:00:00,1.434392000000000000e+06,-2.417980000000000000e+05,3.731800000000000000e+04
2017-01-20 06:00:00,1.434332000000000000e+06,-2.416780000000000000e+05,3.709700000000000000e+04
2017-01-20 07:00:00,1.434272000000000000e+06,-2.415580000000000000e+05,3.687500000000000000e+04
2017-01-20 08:00:00,1.434212000000000000e+06,-2.414370000000000000e+05,3.665300000000000000e+04
2017-01-20 09:00:00,1.434152000000000000e+06,-2.413170000000000000e+05,3.643200000000000000e+04
2017-01-20 10:00:00,1.434092000000000000e+06,-2.411970000000000000e+05,3.621000000000000000e+04
2017-01-20 11:00:00,1.434032000000000000e+06,-2.410760000000000000e+05,3.598800000000000000e+04
2017-01-20 12:00:00,1.433971000000000000e+06,-2.409560000000000000e+05,3.576700000000000000e+04
2017-01-20 13:00:00,1.433911000000000000e+06,-2.408360000000000000e+05,3.554500000000000000e+04
2017-01-20 14:00:00,1.433851000000000000e+06,-2.407160000000000000e+05,3.532300000000000000e+04
2017-01-20 15:00:00,1.433791000000000000e+06,-2.405950000000000000e+05,3.510200000000000000e+04
